Country Name,Country Code,Series,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Israel,ISR,"Adjusted net enrolment rate, upper secondary, female (%)",UIS.NERA.3.F,..,..,..,94.96192,94.70797,94.07385,94.98851,94.38496,..,..
Israel,ISR,"Adjusted net enrolment rate, upper secondary, male (%)",UIS.NERA.3.M,..,..,..,89.49902,89.81972,89.99836,90.64052,90.03263,..,..
Israel,ISR,"Adjusted net intake rate to Grade 1 of primary education, both sexes (%)",UIS.NIRA.1,85.03768,83.05964,86.36411,84.24412,83.32236,86.07642,84.43138,86.06944,..,..
Israel,ISR,"Adjusted net intake rate to Grade 1 of primary education, female (%)",UIS.NIRA.1.F,87.30452,84.69839,88.00161,85.68899,84.68846,88.00452,86.65366,87.6197,..,..
Israel,ISR,"Adjusted net intake rate to Grade 1 of primary education, male (%)",UIS.NIRA.1.M,82.88457,81.50263,84.80826,82.87205,82.02626,84.24905,82.32735,84.60146,..,..
Israel,ISR,"Adult illiterate population, 15+ years, % female",UIS.LPP.AG15T99,..,..,..,..,..,..,..,..,..,..
Israel,ISR,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..
Israel,ISR,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,..,..,..,..,..,..,..,..,..,..
Israel,ISR,"Adjusted net enrolment rate, lower secondary, both sexes (%)",UIS.NERA.2,94.59863,94.37652,93.86749,94.16922,93.91544,93.58779,94.10491,93.6448,..,..
Israel,ISR,"Adjusted net enrolment rate, lower secondary, female (%)",UIS.NERA.2.F,95.32805,94.94897,94.41966,94.6256,94.30359,93.92454,95.0054,94.47131,..,..
Israel,ISR,"Adjusted net enrolment rate, lower secondary, male (%)",UIS.NERA.2.M,93.9079,93.83455,93.34442,93.73684,93.54781,93.26898,93.25273,92.86222,..,..
Israel,ISR,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,..,..
Italy,ITA,"Adjusted net enrolment rate, primary, female (%)",SE.PRM.TENR.FE,..,..,..,99.59018,98.83642,98.26258,97.66197,97.14222,..,..
Italy,ITA,"Adjusted net enrolment rate, primary, male (%)",SE.PRM.TENR.MA,..,..,..,99.68603,98.95631,98.26857,97.73243,97.33788,..,..
Italy,ITA,"Adjusted net enrolment rate, upper secondary, both sexes (%)",UIS.NERA.3,..,..,..,88.59065,89.32745,90.63143,91.32103,91.06444,..,..
Italy,ITA,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,99.29683,99.05555,99.46236,99.63949,98.89812,98.26567,97.69825,97.24291,..,..
Italy,ITA,"Adjusted net enrolment rate, upper secondary, female (%)",UIS.NERA.3.F,..,..,..,90.18803,90.92545,92.39887,93.41012,92.92163,..,..
Italy,ITA,"Adjusted net enrolment rate, upper secondary, male (%)",UIS.NERA.3.M,..,..,..,87.09541,87.83955,88.99522,89.39624,89.3465,..,..
Italy,ITA,"Adjusted net intake rate to Grade 1 of primary education, both sexes (%)",UIS.NIRA.1,98.14304,97.32039,98.08349,98.38732,98.17608,98.49556,97.82554,..,..,..
Italy,ITA,"Adjusted net intake rate to Grade 1 of primary education, female (%)",UIS.NIRA.1.F,98.05686,97.2422,97.87348,98.32171,98.23966,98.79932,97.99653,..,..,..
Italy,ITA,"Adjusted net intake rate to Grade 1 of primary education, male (%)",UIS.NIRA.1.M,98.22466,97.3944,98.28232,98.4494,98.11599,98.20887,97.66439,..,..,..
Italy,ITA,"Adult illiterate population, 15+ years, % female",UIS.LPP.AG15T99,..,64.05848,..,..,..,..,..,..,..,..
Italy,ITA,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,591191,..,..,..,..,..,..,..,..
Italy,ITA,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,..,378708,..,..,..,..,..,..,..,..
Italy,ITA,"Adjusted net enrolment rate, lower secondary, both sexes (%)",UIS.NERA.2,97.93608,97.90736,98.04324,98.19365,98.15085,98.045,97.47179,96.9218,..,..
Italy,ITA,"Adjusted net enrolment rate, lower secondary, female (%)",UIS.NERA.2.F,97.75113,97.7642,98.09448,98.57201,98.63657,98.62858,98.11117,97.26962,..,..
Italy,ITA,"Adjusted net enrolment rate, lower secondary, male (%)",UIS.NERA.2.M,98.11078,98.04253,97.99502,97.83883,97.69633,97.49935,96.87387,96.59548,..,..
Italy,ITA,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,212483,..,..,..,..,..,..,..,..
Jamaica,JAM,"Adjusted net enrolment rate, primary, female (%)",SE.PRM.TENR.FE,..,..,..,..,..,89.01816,84.8513,83.16786,81.81237,..
Jamaica,JAM,"Adjusted net enrolment rate, primary, male (%)",SE.PRM.TENR.MA,..,..,..,..,..,81.90386,83.95264,82.58406,80.96528,..
Jamaica,JAM,"Adjusted net enrolment rate, upper secondary, both sexes (%)",UIS.NERA.3,..,..,..,57.02185,56.28342,54.77494,57.72784,60.1494,59.14753,..
Jamaica,JAM,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,..,..,..,..,..,85.39281,84.39417,82.8713,81.38229,..
Jamaica,JAM,"Adjusted net enrolment rate, upper secondary, female (%)",UIS.NERA.3.F,..,..,..,61.9852,61.37257,59.48759,63.18903,65.17267,63.74332,..
Jamaica,JAM,"Adjusted net enrolment rate, upper secondary, male (%)",UIS.NERA.3.M,..,..,..,52.28527,51.42403,50.27293,52.50981,55.34532,54.75233,..
Jamaica,JAM,"Adjusted net intake rate to Grade 1 of primary education, both sexes (%)",UIS.NIRA.1,..,..,..,..,..,..,..,..,..,..
Jamaica,JAM,"Adjusted net intake rate to Grade 1 of primary education, female (%)",UIS.NIRA.1.F,..,..,..,..,..,..,..,..,..,..
Jamaica,JAM,"Adjusted net intake rate to Grade 1 of primary education, male (%)",UIS.NIRA.1.M,..,..,..,..,..,..,..,..,..,..
Jamaica,JAM,"Adult illiterate population, 15+ years, % female",UIS.LPP.AG15T99,..,..,..,..,31.1732,..,..,..,..,..
Jamaica,JAM,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,258026,..,..,..,..,..
Jamaica,JAM,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,..,..,..,..,80435,..,..,..,..,..
Jamaica,JAM,"Adjusted net enrolment rate, lower secondary, both sexes (%)",UIS.NERA.2,..,74.01706,..,70.13582,71.9919,71.82708,70.5172,70.03635,72.8916,..
Jamaica,JAM,"Adjusted net enrolment rate, lower secondary, female (%)",UIS.NERA.2.F,..,76.2507,..,74.78978,76.41343,76.34469,75.1662,73.8536,75.68135,..
Jamaica,JAM,"Adjusted net enrolment rate, lower secondary, male (%)",UIS.NERA.2.M,..,71.88594,..,65.6973,67.7729,67.51432,66.0775,66.38463,70.2153,..
Jamaica,JAM,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,177591,..,..,..,..,..
Japan,JPN,"Adjusted net enrolment rate, primary, female (%)",SE.PRM.TENR.FE,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Adjusted net enrolment rate, primary, male (%)",SE.PRM.TENR.MA,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Adjusted net enrolment rate, upper secondary, both sexes (%)",UIS.NERA.3,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Adjusted net enrolment rate, upper secondary, female (%)",UIS.NERA.3.F,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Adjusted net enrolment rate, upper secondary, male (%)",UIS.NERA.3.M,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Adjusted net intake rate to Grade 1 of primary education, both sexes (%)",UIS.NIRA.1,..,..,..,94.25712,97.10721,98.63954,98.26877,..,..,..
Japan,JPN,"Adjusted net intake rate to Grade 1 of primary education, female (%)",UIS.NIRA.1.F,..,..,..,94.48982,97.38167,98.61111,98.5335,..,..,..
Japan,JPN,"Adjusted net intake rate to Grade 1 of primary education, male (%)",UIS.NIRA.1.M,..,..,..,94.03656,96.84705,98.66648,98.01793,..,..,..
Japan,JPN,"Adult illiterate population, 15+ years, % female",UIS.LPP.AG15T99,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Adjusted net enrolment rate, lower secondary, both sexes (%)",UIS.NERA.2,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Adjusted net enrolment rate, lower secondary, female (%)",UIS.NERA.2.F,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Adjusted net enrolment rate, lower secondary, male (%)",UIS.NERA.2.M,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,"Adjusted net enrolment rate, primary, female (%)",SE.PRM.TENR.FE,80.09559,77.48777,74.35083,74.15018,..,..,..,79.66653,80.26483,..
Jordan,JOR,"Adjusted net enrolment rate, primary, male (%)",SE.PRM.TENR.MA,81.43948,79.18413,76.52711,75.70189,..,..,..,80.74524,81.6262,..
Jordan,JOR,"Adjusted net enrolment rate, upper secondary, both sexes (%)",UIS.NERA.3,..,..,..,63.37694,59.35956,..,..,46.85162,49.11698,..
Jordan,JOR,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,80.77937,78.34933,75.45445,74.93616,..,..,..,80.21221,80.95397,..
Jordan,JOR,"Adjusted net enrolment rate, upper secondary, female (%)",UIS.NERA.3.F,..,..,..,66.50435,62.67115,..,..,50.55474,52.63304,..
Jordan,JOR,"Adjusted net enrolment rate, upper secondary, male (%)",UIS.NERA.3.M,..,..,..,60.32758,56.12247,..,..,43.21625,45.66279,..
Jordan,JOR,"Adjusted net intake rate to Grade 1 of primary education, both sexes (%)",UIS.NIRA.1,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,"Adjusted net intake rate to Grade 1 of primary education, female (%)",UIS.NIRA.1.F,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,"Adjusted net intake rate to Grade 1 of primary education, male (%)",UIS.NIRA.1.M,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,"Adult illiterate population, 15+ years, % female",UIS.LPP.AG15T99,70.94923,72.16715,62.0165,..,..,..,..,..,..,..
Jordan,JOR,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,336720,197051,105272,..,..,..,..,..,..,..
Jordan,JOR,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,238901,142206,65286,..,..,..,..,..,..,..
Jordan,JOR,"Adjusted net enrolment rate, lower secondary, both sexes (%)",UIS.NERA.2,..,79.60064,..,71.36872,70.52778,..,..,67.78108,68.27479,..
Jordan,JOR,"Adjusted net enrolment rate, lower secondary, female (%)",UIS.NERA.2.F,..,79.72831,..,71.00823,70.66545,..,..,67.56864,68.0481,..
Jordan,JOR,"Adjusted net enrolment rate, lower secondary, male (%)",UIS.NERA.2.M,..,79.47705,..,71.72014,70.39323,..,..,67.98954,68.49725,..
Jordan,JOR,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,97820,54845,39986,..,..,..,..,..,..,..
Kazakhstan,KAZ,"Adjusted net enrolment rate, primary, female (%)",SE.PRM.TENR.FE,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,"Adjusted net enrolment rate, primary, male (%)",SE.PRM.TENR.MA,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,"Adjusted net enrolment rate, upper secondary, both sexes (%)",UIS.NERA.3,93.57771,94.7441,94.92044,94.54528,94.34126,92.73463,95.05446,97.49394,96.97163,..
Kazakhstan,KAZ,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,99.63631,99.21992,99.36022,99.33655,99.4457,99.84772,99.71618,99.0986,98.93539,..
Kazakhstan,KAZ,"Adjusted net enrolment rate, upper secondary, female (%)",UIS.NERA.3.F,96.71058,97.11728,97.21831,97.38647,97.59352,97.54825,97.30715,99.02985,98.32449,..
Kazakhstan,KAZ,"Adjusted net enrolment rate, upper secondary, male (%)",UIS.NERA.3.M,90.52258,92.43881,92.69516,91.80348,91.22391,88.15953,92.92595,96.04163,95.68856,..
Kazakhstan,KAZ,"Adjusted net intake rate to Grade 1 of primary education, both sexes (%)",UIS.NIRA.1,99.37515,98.294,98.57311,98.20976,98.18344,96.40653,98.79291,98.83786,96.7732,..
Kazakhstan,KAZ,"Adjusted net intake rate to Grade 1 of primary education, female (%)",UIS.NIRA.1.F,100,98.77397,98.67574,98.65935,98.53715,93.24473,99.69938,99.7664,98.28392,..
Kazakhstan,KAZ,"Adjusted net intake rate to Grade 1 of primary education, male (%)",UIS.NIRA.1.M,98.7815,97.83868,98.47571,97.78356,97.84868,99.39396,97.93767,97.96249,95.3487,..
Kazakhstan,KAZ,"Adult illiterate population, 15+ years, % female",UIS.LPP.AG15T99,62.97217,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,27159,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,17103,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,"Adjusted net enrolment rate, lower secondary, both sexes (%)",UIS.NERA.2,98.80619,98.96815,99.22803,99.03017,99.05096,98.34916,98.2467,99.30499,99.06784,..
Kazakhstan,KAZ,"Adjusted net enrolment rate, lower secondary, female (%)",UIS.NERA.2.F,98.63525,98.85918,99.38522,99.42629,99.42566,99.28264,98.76619,99.6974,99.44256,..
Kazakhstan,KAZ,"Adjusted net enrolment rate, lower secondary, male (%)",UIS.NERA.2.M,98.97043,99.07269,99.07797,98.65354,98.69532,97.46231,97.75213,98.93134,98.7114,..
Kazakhstan,KAZ,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,10056,..,..,..,..,..,..,..,..,..
Kenya,KEN,"Adjusted net enrolment rate, primary, female (%)",SE.PRM.TENR.FE,..,..,83.01955,..,..,..,..,..,..,..
Kenya,KEN,"Adjusted net enrolment rate, primary, male (%)",SE.PRM.TENR.MA,..,..,79.46592,..,..,..,..,..,..,..
Kenya,KEN,"Adjusted net enrolment rate, upper secondary, both sexes (%)",UIS.NERA.3,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,..,..,81.23006,..,..,..,..,..,..,..
Kenya,KEN,"Adjusted net enrolment rate, upper secondary, female (%)",UIS.NERA.3.F,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,"Adjusted net enrolment rate, upper secondary, male (%)",UIS.NERA.3.M,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,"Adjusted net intake rate to Grade 1 of primary education, both sexes (%)",UIS.NIRA.1,..,..,40.61633,..,..,..,..,..,..,..
Kenya,KEN,"Adjusted net intake rate to Grade 1 of primary education, female (%)",UIS.NIRA.1.F,..,..,42.49407,..,..,..,..,..,..,..
Kenya,KEN,"Adjusted net intake rate to Grade 1 of primary education, male (%)",UIS.NIRA.1.M,..,..,38.76933,..,..,..,..,..,..,..
Kenya,KEN,"Adult illiterate population, 15+ years, % female",UIS.LPP.AG15T99,..,..,..,..,62.33878,..,..,..,..,..
Kenya,KEN,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,5678223,..,..,..,..,..
Kenya,KEN,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,..,..,..,..,3539735,..,..,..,..,..
Kenya,KEN,"Adjusted net enrolment rate, lower secondary, both sexes (%)",UIS.NERA.2,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,"Adjusted net enrolment rate, lower secondary, female (%)",UIS.NERA.2.F,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,"Adjusted net enrolment rate, lower secondary, male (%)",UIS.NERA.2.M,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,2138488,..,..,..,..,..
Kiribati,KIR,"Adjusted net enrolment rate, primary, female (%)",SE.PRM.TENR.FE,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,"Adjusted net enrolment rate, primary, male (%)",SE.PRM.TENR.MA,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,"Adjusted net enrolment rate, upper secondary, both sexes (%)",UIS.NERA.3,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,..,..,..,..,98.64791,97.44464,98.23962,96.08751,..,..
Kiribati,KIR,"Adjusted net enrolment rate, upper secondary, female (%)",UIS.NERA.3.F,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,"Adjusted net enrolment rate, upper secondary, male (%)",UIS.NERA.3.M,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,"Adjusted net intake rate to Grade 1 of primary education, both sexes (%)",UIS.NIRA.1,..,..,..,..,89.63259,82.66759,86.26522,86.48739,..,..
Kiribati,KIR,"Adjusted net intake rate to Grade 1 of primary education, female (%)",UIS.NIRA.1.F,..,..,..,..,90.76809,83.97751,85.72404,85.92794,..,..
Kiribati,KIR,"Adjusted net intake rate to Grade 1 of primary education, male (%)",UIS.NIRA.1.M,..,..,..,..,88.53047,81.38736,86.79625,87.03457,..,..
Kiribati,KIR,"Adult illiterate population, 15+ years, % female",UIS.LPP.AG15T99,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,"Adjusted net enrolment rate, lower secondary, both sexes (%)",UIS.NERA.2,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,"Adjusted net enrolment rate, lower secondary, female (%)",UIS.NERA.2.F,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,"Adjusted net enrolment rate, lower secondary, male (%)",UIS.NERA.2.M,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,"Adjusted net enrolment rate, primary, female (%)",SE.PRM.TENR.FE,..,..,..,..,..,94.91913,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,"Adjusted net enrolment rate, primary, male (%)",SE.PRM.TENR.MA,..,..,..,..,..,94.59375,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,"Adjusted net enrolment rate, upper secondary, both sexes (%)",UIS.NERA.3,..,..,..,..,..,88.39759,..,..,89.5821,..
"Korea, Dem. People’s Rep.",PRK,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,..,..,..,..,..,94.75311,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,"Adjusted net enrolment rate, upper secondary, female (%)",UIS.NERA.3.F,..,..,..,..,..,88.61903,..,..,90.21911,..
"Korea, Dem. People’s Rep.",PRK,"Adjusted net enrolment rate, upper secondary, male (%)",UIS.NERA.3.M,..,..,..,..,..,88.18666,..,..,88.97121,..
"Korea, Dem. People’s Rep.",PRK,"Adjusted net intake rate to Grade 1 of primary education, both sexes (%)",UIS.NIRA.1,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,"Adjusted net intake rate to Grade 1 of primary education, female (%)",UIS.NIRA.1.F,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,"Adjusted net intake rate to Grade 1 of primary education, male (%)",UIS.NIRA.1.M,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,"Adult illiterate population, 15+ years, % female",UIS.LPP.AG15T99,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,"Adjusted net enrolment rate, lower secondary, both sexes (%)",UIS.NERA.2,..,..,..,..,..,91.47029,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,"Adjusted net enrolment rate, lower secondary, female (%)",UIS.NERA.2.F,..,..,..,..,..,91.86156,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,"Adjusted net enrolment rate, lower secondary, male (%)",UIS.NERA.2.M,..,..,..,..,..,91.09517,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Adjusted net enrolment rate, primary, female (%)",SE.PRM.TENR.FE,..,..,98.26639,95.67435,96.02036,98.58342,97.28315,97.50096,..,..
"Korea, Rep.",KOR,"Adjusted net enrolment rate, primary, male (%)",SE.PRM.TENR.MA,..,..,97.69986,95.27258,95.79454,98.49197,97.24913,97.59164,..,..
"Korea, Rep.",KOR,"Adjusted net enrolment rate, upper secondary, both sexes (%)",UIS.NERA.3,90.47992,91.92484,92.85996,92.85364,92.68658,93.76311,95.40358,95.57365,..,..
"Korea, Rep.",KOR,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,..,..,97.97067,95.46515,95.90315,98.53611,97.26558,97.54773,..,..
"Korea, Rep.",KOR,"Adjusted net enrolment rate, upper secondary, female (%)",UIS.NERA.3.F,90.35898,91.71807,92.65217,92.94207,92.85488,93.85339,95.2531,95.50636,..,..
"Korea, Rep.",KOR,"Adjusted net enrolment rate, upper secondary, male (%)",UIS.NERA.3.M,90.58693,92.10882,93.04654,92.77342,92.53252,93.68006,95.54204,95.63549,..,..
"Korea, Rep.",KOR,"Adjusted net intake rate to Grade 1 of primary education, both sexes (%)",UIS.NIRA.1,94.60757,95.6295,89.9237,93.03755,99.27988,97.12202,92.8446,..,..,..
"Korea, Rep.",KOR,"Adjusted net intake rate to Grade 1 of primary education, female (%)",UIS.NIRA.1.F,95.79004,96.84968,90.64133,93.54709,99.85611,97.36247,92.85581,..,..,..
"Korea, Rep.",KOR,"Adjusted net intake rate to Grade 1 of primary education, male (%)",UIS.NIRA.1.M,93.53203,94.51596,89.264,92.56484,98.74061,96.89576,92.83404,..,..,..
"Korea, Rep.",KOR,"Adult illiterate population, 15+ years, % female",UIS.LPP.AG15T99,..,..,..,..,..,..,..,..,..,..
